content,data
연휴 ㆍㆍㅠㅠ고소공포증 심한 내가 죽기전에 꼭 해고픈 패러글라이딩 예약해 놓고설레이는 맘으로 단양으로 갔건만 도착해서 주차하고 내려 걷다가고르지 못한 대한민국 보도블럭에 발을 헛딛는바람에 넘어졌어요ㅠㅠ공휴일이라 근처에는 종합병원도없고 정형외과는 다 쉬어서바로 천안 종합병원 응급실로 가기위해두시간 넘게 왔던 길로  다시 돌아가면서 당장 근무만 할 수있게 ᆢ별일 없기를 바랬건만  ᆢ넘어지는 순간 나는 직감했네요 아 제발 찰라의 이 순간이 꿈이길ᆢㆍㆍ하지만 복숭아뼈는 야속하게 골절이네요 날아간 숙박비 패러글라이딩비 보다 같이 간 지인이 나때문에 하루종일 운전하랴 응급실가서 뒷바라지하랴 고생한거에 미안함땜에 맘이 너무 안좋고 나 땜에 힘들게 근무해야 할 샘들에게 너무 염치없고ᆢ10월 중 잡혀 있던 여행 일정땜에 연차 낸 지인들에게 여행 취소를 통보하는 죄송함땜에 오늘 잠은 다 잘것 같네요 ㆍㆍㆍ#사고 #발목#골절#여행 #취소 #죄송합니다 #미안해 #속상해 #패러글라이딩 #날아간꿈 #응급실 #정신없는하루 #슬픈하루 #건강조심 #깁스 #주말나들이 #연휴스타그램,2021-10-10
오늘의 저녁 식사..하.........앞으로 계속 먹어야 하는데 겁나네....#군계란#온두부#의기소침#보고싶어#슬픈하루#널좋아하는거그만둘까봐_전우성(노을),2021-10-08
7시조기종료합니다.⠀집안 경조사로 오늘은 좀 일찍 닫아요.지금은 정상영업중입니다.⠀#경기광주 #경기광주시 #경기광주시내남자옷가게#성남남자옷가게 #분당남자옷가게 #광주옷가게#경안동옷가게 #홍쓰샵 #남자의류 #남녀공용의류#남자가을옷 #남자아우터 #남자숏트렌치코트#남자코트 #남자자켓 #남자데일리룩 #패션그램#매장소식 #조기마감안내 #일상 #슬픈하루,2021-10-07
헬로키티....😭가망없데...서유니 진상...😭😭제가 정말 아끼는건데요  수선이 정말 안될까요?🙅‍♀️네 불가능할꺼같아요😭본사에서 혹시 해준다고 할찌도...🙅‍♀️이걸안보고  이야기해서 그런것 같아요   불가능해보여요😭혹시.. 조금의 희망이라도.. 눈알이라도 찾아올까요?🙅‍♀️그래도 불가능할꺼같아요😭혹시 긍정적인 답변이라도..🙅‍♀️보내기는 하는데 불가능해보여요..😭제가 정말아끼는거에요.. ㅜㅜ  본사에 잘좀 이야기좀...🙅‍♀️얘기는 해드리는데.. 불가능할것같아요...#단종 #콜라보 #스와브로스키 #가망없음#AS#헬로키티#예물 #키티 #목걸이 #귀걸이 #결혼예물#속상 #슬프다 #슬픈하루 #찾아서다행#흑흑 #흑흑😭 #흑흑흑 #ㅠ #깔림 #밟힘 #찌그러짐#복원 #도로 #자동차 #자동차도로#차도 #보석 #아끼는것 #아낌 # ㅠㅠ,2021-10-06
#행복하루#슬픈하루#백신#더워,2021-10-05
하루마무리. 아직도 오빠가 간지 일주일밖에안됐네 밖에 나가면 시간은 빨리가는데 와서 도원이 목욕하고 설거지하고 정리하고 하면 넘힘들다ㅜㅜ내가 정말 튼튼이였으면 좋겠다 너무몸이약해짐😩#오늘하루도수고했어#엄마는대단해#하이트제로#슬픈하루#시간이빨리가길,2021-10-03
@flower__ssun @ulsan_specialized 723일자 라이딩🚴🏻어제는 석남터널 PR🏅오늘은 운문령 PR🏅#슬픈하루#bmc #ride_bmc #mybmc#cycling #cyclinglife#울산바이크하우스 #바이크하우스,2021-10-03
#가족을위해#준비한#오늘회#하필#너무지쳐#즐겁지않은#주말저녁#오늘첫끼먹어도 먹어도 허기진다#슬픈하루이렇게 살아야하나 싶어지는 오늘,2021-10-02
오늘은 마음도 뒤숭숭 어렵다  어려워쓰린속을 달래봅니다 만보로 ~^^#뒤숭숭#만보#찐만보#슬픈하루,2021-10-01
최근  29주가 지나면서 급격히 소화불량에  배뭉침 Y존통증이 심해지고 있어서 오래 걷지도 못하구  서있거나 앉아있는 것도 넘 힘든시기에 접어들었어용😭 둘째때도 이정도까진 아니었는데 셋째는 확실히 나이가 들어서일까요 🤧몸이 너무 다르네용😢 무거운몸 이끌고  신랑 세탁물 찾으러  세탁소에 갔는데 세탁소이모님은 온데간데없고 문만 활짝 열려있네용 🥴연락처도 없구 붙여놓으신 메시지도 없구..15분쯤 기다렸을까요?마냥 기다릴 수가 없어서 헛걸음하구 둘째 하원하러 갔어용😅우리 둘째 엄마보더니  활기 넘치는 미소로 반겨주며 역시나 길목 여기저기를 누비고 집 주차장까지와서도 저리 뛰어댕기는🙂오늘 몸이 아파서 더 그랬을까용😷가끔 남매를 보면서 저 에너지는 도대체 어디서 저렇게 나올까 궁금하면서도 너무 부러워질때가 있어용😍체력으로 못따라가주는 엄마가 미안하기도하면서 참 .. 슬픈 하루였네용 😭😭#임신29주3일 #예전같지않네 #에너지넘치는아들 #세탁소부재중 #둘째하원 #아들보며힘내기 #배뭉침 #소화불량 #노산인건가 #슬픈하루,2021-09-29
#점심 #지인 #쭈꾸미 #낮술 #슬픈하루슬퍼짐 ㅡㅡ 점점 술이 약해진다그래도 좋은 사람과 먹는시간은  언제나 옳다 ~^^,2021-09-29
바지 수선 맡기러 나간김에아아🥤급 땡겨서 집에 가는길에 있지만좀 더 멀어도 더 저렴한 커피를 사겠다고 가고있는데비가 내려서 언제 그칠지 모르니 마냥 기다릴수도 없고결국 4천원짜리 우산을사고2500원짜리 커피를 샀으니2천원 더 비싼 커피를 마시고 더 걷기까지 했는데심지어 집에오니 바로 그쳤다는 슬픈 사연..😭 #아아#커피수혈#엘베샷#일상기록#슬픈하루#헬요일#오늘하루,2021-09-28
쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 쌍산재의입장마감시간은오후4시 ...#입구컷 #슬픈하루 #쌍산재 #구례 #구례여행 #구례쌍산재 #윤스테이 #하동 #구례가볼만한곳 #가을 #동행스타그램,2021-09-26
"나 때문에우리집 가을행사 중 하나,#고구마캐기일년내내 먹는 내 식량 나름 고구마박사 라요🤣가을하늘이 너무 이뻤던 오늘,마이강이 다쳐서 슬픈 오늘😢😭가을여행은 물건너 갔다여..#강화도 #고구마 #고구마체험#꿀고구마 #가을하늘 #이쁘다 #daily #dailyfood #다이어터 아님#신혼부부일상 #슬픈하루 #굿나잇",2021-09-26
귀요미♡♡,2021-09-26
멍..하니 하늘보다가...저녁은 그냥 이걸로...#슬픈하루 #하늘 #구름 #힘든하루 #인생 #인친환영 #선팔하면맞팔 #친구해요,2021-09-26
그냥... 답답함에.. 요즘 자꾸만 많은걸 생각하게 되네.. 그간 내 사람이라 생각했는데 아닌것 같은 맘.. 너무 간사한 마음.. 쉽게 끊어지는 끈.. 그냥 그런가~ 하는 맘.. 역시나 해야 하는 맘.. 정답은 없지만 한켠에 기대감은... #슬픈하루 #기대감 #같은 마음 #언제나,2021-09-19
삶이 다 내 맘같지 않아요..#슬픈하루,2021-09-16
가게에 남에 일 땜시 갔다 오다 들린 강상면  #onestà 지나다님서 들리고 싶었던 파스타가게#냠냠😋#감자스프 #그린샐러드 #비프파스타 #레몬에이드#슬픈하루 #쉬고싶다요,2021-09-13
#주말 #일요일 #발목아픔 #발팩 #피로회복제 #충전이필요해 #봉봉 #우울해 #보고싶어 #슬픈하루#재미없다 #잘래...주말인데 주말같지않았던 주말요즘 재미가없다 발 아퍼서 어딜 가지도못하고..,2021-09-12
#😭..차 받은지얼마 되지도 않았는데ㅠ많이 속. . . .땅. . .  하. . . 다. . ㅠ..아들 학교 데려다주고오전 수업 마치고일도 손에 안 잡히고공업사도 가야 하고일찍 마감하고집에 갑니다ㅠ모두 안전운전하세요😂😂😂.천❗천❗히❗전❗후❗방❗주❗시❗다시 한번 다짐..#슬픈하루#금요일#🍺쏘맥마시고 자야할듯. . .그냥 혼자 넋두리 ...,2021-09-10
#울보 바보#슬픈하루,2021-09-09
늘 손잡고 가는 즐거운 하원길이 었는데 오늘 아이는 급하게  손을 뺀다이상한생각에 손을보니 멍이들고 퉁퉁 퉁퉁부어 있는 아이의 새끼손가락ㅜㅜ이유를 물어보니...미끄럼틀타고 내려오다가 손가락이 뒤로 젖혀졌다고ㅠㅠ 많이 아파서 울었겠다 하니 꾹 참았다고ㅠㅠ선생님한테 말하지 그랬니 하니 부끄러워서 말을 못했다고ㅠㅠ그때의 너는 말도못하게  아팠겠구나..맘이 아프고 속상하고 또 속상하고..가엾은 녀석..한필 왼손잡이가 왼손이 그래서..우짜니? 진단명 - 골절 2주 깁스힘겨운 2주가 될 듯..#새끼손가락골절#2주깁스#왼손#깁스는처음이라#얼마나아팠겠어#슬픈하루#에잇울자,2021-09-08
.오늘은 이래저래 슬픈날 ㅠㅠ모기물렸던데는가렵고커피도먹고팠고전은태워먹고8년을함께한 문짝은 떠나보내고 ㅠㅠ직접만든거라 너무너무 버리기싫었음저거사포질하고 색입히고 이래저래 얼마나손이많이갔었는데 ㅠㅠ오빠가 비오는데 비맞고 가차없이버리고옴 ㅠㅠ비맞은나무는 이제아무것도할수가없음영영빠이빠이나는너무슬픈데 오빠는 너무시원해함온도차이 무엇 ...😭..#슬픈하루 #비는오고 #비안오면내가버린다고했을텐데 #스티커따로떼올것을 #실수했다 #버리는비용도만만찮음 #단호박오빠 #내마음도몰라주고 #혼자신남 #부부의온도차 #동상이몽 #방정리중,2021-08-31
😔#슬픈하루집에 가는길에 삼색이를 만났다 한눈에봐도 너무너무 마르고 힘이 없어보였다 주차장길을 따라서 한발한발 힘겹게 가고 있는 아이를 불렀다 만날 운명이었는지 오늘은 집에서 평소보다 간식이랑 캔을 마니 챙겻더랬다..평소 일회용그릇 일회용봉투도 가지고 다닌다 다먹고나면 가지고온다..혹시나 사람들이 지저분하다고 싫어해서 그미움 아이들한테 다 돌아갈까봐..😔수분많은 캔이랑 닭가슴살을 손으로 찢어서 그릇에 부어줬다 미아모아도 같이 짜서 줬다 허겁지겁 먹었다 치아가 안좋은지 건더기를 못먹는것 같아서 닭가슴살을 죽처럼 다 으깨서 다시줬다 가방에 닭가슴살 두개가 더 있었다 다시 으깨서 먹기 편하게 동글동글 말아서 그릇에 놓아주니 놓자마자 물고간다 다 으깨논거라 물고가다가 떨궜다..새끼가 있었나보다😔멍충이바보.. 그것도 모르고 다 으깨서 줬어😥구석진곳에 숨어있길래 입에 물고 갈수있게 최대한 꼭꼭눌러 수분기빼고 적당한크기로 뭉쳐서 그릇에 담아 아이한테 갔다 눈물이 왈칵 쏟아졌다😢 어디가 아픈거보다...먹은걸 다 토해놨다 사실 오늘 죽는다고 해도 이상하지 않을 아이었다 그몸으로 새끼들 뭐라도 먹이려고 지발하나도 무겁고 한발한발 때는것도 힘겨우면서...사람 곁도 안주던데..그런데..환한 대낮에 먹을꺼 찾으러 다닌거다😔 언제부터였을까 올여름은 정말 너무 더웠는데 거기에 새끼까지 낳고... 애기들땜에 겨우겨우 살고있었던거니... 보석처럼  빛나는 너의 슬픈 눈망울이 금방이라도 또르르 떨어질것 같아서 언니가 마음이 너무 아팟어..작고 소중한 아이야 내가 해줄수 있는게 아무것도 없어서 너무 미안하고 또 미안해 한동안 너 생각이 날것 같아서 마음이 아프다 마니....😔힘들구 고단한 세상 너무 오래 있지말구 친구들있는 행복한곳으로 떠나렴...그리구...다음생엔 길고양이로 태어나지마....언니가 아무것도 못해줘서 너무 미안해..#버리지말아요#길에서태어났지만 #사랑받고싶어요#아픈손가락들,2021-08-29
"반찬뚜껑을 열다가 바닥에 다 쏟은 것도, 바지 주머니를 확인하지 않아서 세탁기 속이 온통 담뱃가루 천지가 된 것도 다 네 잘못이 아닌데 이 애미가 또 미쳐서 발광을 했구나.마주 앉아 밥알 씹기가 흡사 모래알 씹는 것 같았을 오늘 저녁을 어떻게 만회할까.시켜서 했을 뿐인데 덜 된 인간이 엄마씩이나 되서 지 감정도 제어 못하고 독한 소리를 그렇게 쏟아냈는데도 도와주고 싶었다니.쓰레기같은 분노의 감정을 설거지로 씻어 내고 다 돌아간 세탁기에 든 빨래를 꺼내려는데 이미 다 꺼내서 바구니에 담아 놓았다.아들, 넌 왜 그렇게 속없이 착해?가끔 니가 잘못된 행동을 하는 건 다 이 엄마탓이었구나.#슬픈하루#사십춘기#이렇게예쁜애라는걸자꾸잊어",2021-08-25
#오늘도 #참으로 #슬펐던 #하루#슬픈하루 #펑펑 #눈물 흘린날#흑백 #비오는날,2021-08-24
바비야~~~순백이 힘들어~~ㅋㅋㆍㆍㆍ아무말도 못하고 있는 순백이~~ㅎㆍㆍㆍ언니가 그렇게 무서워ㅎㆍㆍㆍ#바비#순백이#내딸들#사랑해#딸랑구#댕댕이맘 #울애기일상#비가#넘#많이와서#슬픈하루#,2021-08-24
.벌써 보고싶다..혼자 두고 뒤돌아서야하는 마음이 너무 아프다..#비오는날 #내마음 #남자 #해야할일 #강원도 #화천 #애잖하다 #평범한 #슬픈하루 #548일 #내편 #너없이못살아 #널두고어떻게가니 #국군아저씨들홧팅🙋‍♀️ #잘할수있어 #누구아들 #아픈마음 #멋진녀석 #늠름하다,2021-08-23
키티 눈알 찾으러 왔지..비가왔지....0.05 미리미리 작은 눈...모든것이 반짝여..안보여ㅜㅜ#천안에서 #눈찾기 #반짝이니까 #찾겠지 .....#헬로키티#예물 #키티 #목걸이 #귀걸이 #결혼예물#속상 #슬프다 #슬픈하루 #찾아서다행#흑흑 #흑흑😭 #흑흑흑 #ㅠ #깔림 #밟힘 #찌그러짐#복원 #가능 ???? #도로 #자동차 #자동차도로#차도 #보석 #아끼는것 #아낌 # ㅠㅠ,2021-08-20
자세히보니 키티 눈도 빠져써ㅠㅠㅠㅠ애들재우고 나가서 눈을 찾아오겠어ㅠㅠㅠㅠㅠㅠ#천안에서 #눈찾기 #반짝이니까 #찾겠지 .....#헬로키티#예물 #키티 #목걸이 #귀걸이 #결혼예물#속상 #슬프다 #슬픈하루 #찾아서다행#흑흑 #흑흑😭 #흑흑흑 #ㅠ #깔림 #밟힘 #찌그러짐#복원 #가능 ???? #도로 #자동차 #자동차도로#차도 #보석 #아끼는것 #아낌 # ㅠㅠ,2021-08-20
내 결혼예물...이거 하나했는데밟혔......😭😭😭😭😭😭😭😭진짜 아끼던건데ㅠㅠ10년 내내 차고다니던건데 ㅠㅠ이럴줄 알았음 똑같은거 하나 더 사둘껄 그랬나ㅜㅜ고객센터 저나했더니  수선될찌 안델찌모른데....어디서 잊어버린지 모르다..2시간만에 찾음..어딘가에 차도에서...#예물 #키티 #목걸이 #귀걸이 #결혼예물#속상 #슬프다 #슬픈하루 #찾아서다행#흑흑 #흑흑😭 #흑흑흑 #ㅠ #깔림 #밟힘 #찌그러짐#복원 #가능 ???? #도로 #자동차 #자동차도로#차도 #보석 #아끼는것 #아낌#내꺼 # ㅠㅠ  #키티 #헬로키티,2021-08-20
#공중전화 #오랜만에 #언제적이지 #삐삐 #갬성 #젖어든다 #나도가끔눈물을흘린다 #옛추억 #슬픈하루실망이 더해지고 서운함이 쌓여가고기대했던 마음조차 사라져갈 때..🥲,2021-08-19
픽시스톤네일블링블링끝판인데 사진은 똥손 ㅠㅠ#블링네일 #픽시네일#화려한네일#재송동네일 #주말네일#슬픈하루#얼마나힘들었을까,2021-08-13
"와장창 깨져버린 내마음 ㅠㅠ아이폰 쓰시는 분들 애플케어플러스 필수로 드세요ㅜ뒷판 유리만 나갔는데 정식 as수리비 656,000냈습니다 ㅠㅠ비슷한 일 겪으시면 컨설팅해드립니다. ㅠㅠ 아닙니다. 인친님들은 이런 일들 없으시길 엉엉#애플 #아이폰 #아이폰12프로맥스 #수리 #뒷판깨짐 #내마음도와장창 #슬픈하루 #걸어다니며폰하지않기 #apple #iphone #iphone12promax #수리비실화냐 #유베이스 #ubase",2021-08-13
새삼 슬픈 로아 🥺🥺🥺#로아로아 #슬픈하루 #딸바보그램 #딸스타그램 #아빠와딸 #육아스타그램 #찌찌스타그램 #포동포동,2021-08-12
오늘 열한시까지 안 자고 책 읽음#아파서어린이집안감#오전내내징징거림#다섯시까지세시간낮잠잠#그래서11시까지안잠#슬픈하루,2021-08-11
품절이라니 너무 슬픔😂😂조만간 예약하고 다시 올께#뉴욕제과#찹쌀떡#문경#문경맛집#문경가볼만한곳#문경여행#둥둥통통문경#찹쌀떡맛집#생활의달인 #예약필수☎️ #슬픈하루,2021-08-10
#그림같은날씨,2021-08-10
소프트 롤 케이크💖#베이킹계정 #일상스타그램 #베이킹스타그램 #직장인 #제과제빵 #베이킹계정맞팔 #취미 #행복 #01 #좋아요반사 #행복 #슬픈하루,2021-08-09
"하,, 머리가 너무 아프다,,정말이지 죽겠다,,....#얼른하나라도풀리길 #전화못하겠어 #울고싶어 #고질병 #휴 #살려주세요 #도와주세요 #난이정도밖에안되는인간이었어 #직장인스타그램 #슬픈하루 #킴스타그램 #킴쓰월드",2021-08-09
짜장면 먹으러북으로 북으로군인이 총들고 있을까 걱정인 너와출입명부을 출입국명부로 잘못 보고그자리에 얼어버린 나#최북단 #중국집 #동해반점 #맛집#엄마 #무서워 #아빠 #언제까지가는거야#난 #탕수육 #래쉬가드입고 #짜장면만 #먹고온 #맛있고도 #슬픈하루,2021-08-06
"■ 흡연장에 붙어있는 공산당 명령!!!!!!!!! 사회적거리 집중멈춤기간 동안 체육시설  가지말라고 염빙을 하더니 8월1일 끝났는데  2주동안 폐인 되어가는데 또 가지말란다.  백신맞을때 까지만 자제하고 그뒤에 상황좀  보고 알려준단다. 뭔 🐕 소리를 하는지? 2차까지 맞으면 9월말이나 될거 같은데  왜 그러는 거냐 나한테 ...2달동안 집.회사만  다녀란 소리냐? 뭐 같네 진짜로..   왜?? 이유가 뭘까? 공무원,직장인,사업가,학생  다들 운동가는데 유독 그지똥같은 협력업체  따위가 롯데에서 시킨다는 명분으로 공산당  짓거리를 한다.  이걸 준수해야 하나? 다들 놀러가고  안전교육도 하는데 운동은 가지말라니  아무리 븅신들만 다니는 회사라지만  지들 운동하고 거리가 멀다고  운동하는사람 꼰지르고 비하하고  못가게 해야하는거 아니냐고 앞에선 찍소리도  못하면서 권력자들 똥쿠녕 긁으면서 등에 업고  맘에 안드는 사람 꼰지르고 제재시켜달라하고  진짜 비열하다.   먹고는 살아야되는데 증말 그지같다 쉬어간다고 생각하고 홈트나 런닝하면서지낼수도 있겠지만 이건뭐 앞뒤가 안맞는 제재라서 너무 나도 화가 🤬🤬🤬 난다.내가 망나니 처럼 살다가 이딴 회사들어와서이런꼴 당하는 내 자신이 너무 짜증이난다.언제부터? 어디서 부터? 꼬인거냐 오늘도 12시간을 이 그지같은곳에서 보내고있는데모르겠다 어떻게 해야 되는건지 ....친구들 떠난거 처럼 나도 이 지긋한 바닥을다 놔두고 어디론가 떠나야 풀릴련지날개 꺽인 참새처럼 사는게 슬픈 하루다날개 활개하고 비상하는 독수리가 되고 싶다.#공산당 #지옥 #슬픈하루 #주절주절#망상 #허무 #혼자 #외로움 #짜증",2021-08-05
